D1,D2
519.5,0.4976880000000001
520.0,0.5
520.5,0.5031880000000001
521.0,0.5034379999999999
521.5,0.502375
522.0,0.500688
522.5,0.49937500000000007
523.0,0.50075
523.5,0.5034379999999999
524.0,0.502688
524.5,0.502875
525.0,0.502
525.5,0.497375
526.0,0.498938
526.5,0.50225
527.0,0.5034379999999999
527.5,0.502625
528.0,0.5015
528.5,0.500563
529.0,0.49875
529.5,0.49906300000000003
530.0,0.502938
530.5,0.503375
531.0,0.50275
531.5,0.5021880000000001
532.0,0.49693800000000005
532.5,0.49850000000000005
533.0,0.502875
533.5,0.49325
534.0,0.499688
534.5,0.500938
535.0,0.500063
535.5,0.500063
536.0,0.502938
536.5,0.503
537.0,0.503125
537.5,0.505063
538.0,0.5071880000000001
538.5,0.50875
539.0,0.5151880000000001
539.5,0.5198750000000001
540.0,0.522063
540.5,0.524438
541.0,0.525625
541.5,0.528
542.0,0.531
542.5,0.534563
543.0,0.5351250000000001
543.5,0.53525
544.0,0.5334380000000001
544.5,0.532
545.0,0.532375
545.5,0.534625
546.0,0.532813
546.5,0.5311880000000001
547.0,0.529
547.5,0.52675
548.0,0.5231880000000001
548.5,0.525125
549.0,0.524563
549.5,0.5225
550.0,0.520063
550.5,0.517625
551.0,0.513563
551.5,0.514313
552.0,0.515688
552.5,0.514625
553.0,0.513188
553.5,0.5110629999999999
554.0,0.50975
554.5,0.5084380000000001
555.0,0.51025
555.5,0.5096250000000001
556.0,0.509
556.5,0.507125
557.0,0.505313
557.5,0.5034379999999999
558.0,0.50575
558.5,0.506625
559.0,0.5061880000000001
559.5,0.504375
560.0,0.50325
560.5,0.501188
561.0,0.5038750000000001
561.5,0.504688
562.0,0.504813
562.5,0.504063
563.0,0.50175
563.5,0.500438
564.0,0.50175
564.5,0.503625
565.0,0.50375
565.5,0.502563
566.0,0.502375
566.5,0.5002500000000001
567.0,0.499625
567.5,0.502625
568.0,0.503063
568.5,0.5021880000000001
569.0,0.5016250000000001
569.5,0.5005000000000001
570.0,0.499625
570.5,0.500438
571.0,0.502625
571.5,0.5025000000000001
572.0,0.50225
572.5,0.5008130000000001
573.0,0.49912500000000004
573.5,0.499313
574.0,0.502375
574.5,0.501875
575.0,0.502375
575.5,0.5
576.0,0.498938
576.5,0.498688
577.0,0.5008750000000001
577.5,0.502125
578.0,0.5018130000000001
578.5,0.50075
579.0,0.499438
579.5,0.497875
580.0,0.49956300000000003
580.5,0.5016250000000001
581.0,0.501875
581.5,0.5002500000000001
582.0,0.49900000000000005
582.5,0.49825
583.0,0.49900000000000005
583.5,0.50175
584.0,0.501063
584.5,0.500438
585.0,0.49900000000000005
585.5,0.49762500000000004
